Date,Close,Open,High,Low,Change,Volume
2021-07-15,12.5,12.5,12.5,12.5,0.0,100.0
2021-07-14,12.5,12.5,12.5,12.5,1.5,100.0
2021-07-13,11.0,11.0,11.0,11.0,1.1,100.0
2021-07-12,11.0,11.0,11.0,9.6,1.4,920.0
2021-07-09,9.6,9.6,9.6,9.6,1.1,200.0
2021-07-08,8.5,8.5,8.5,8.5,1.1,400.0
2021-07-07,7.4,7.4,7.4,7.4,0.9,109.0
2021-07-06,6.5,6.5,6.5,6.5,0.0,10.0
2021-07-05,6.5,6.5,6.5,6.5,0.0,0.0
2021-07-02,6.5,6.5,6.5,6.5,0.8,209.0
2021-07-01,5.7,5.7,5.7,5.7,0.7,102.0
2021-06-30,5.0,5.0,5.0,5.0,0.6,100.0
2021-06-29,4.4,4.4,4.4,4.4,0.5,100.0
2021-06-28,3.9,3.9,3.9,3.9,0.5,174.0
2021-06-25,3.4,3.4,3.4,3.4,0.0,0.0
2021-06-24,3.4,3.4,3.4,3.4,0.0,0.0
2021-06-23,3.4,3.4,3.4,3.4,0.4,185.0
2021-06-22,3.0,3.0,3.0,3.0,0.8,100.0
2021-06-21,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-18,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-17,2.2,2.2,2.2,2.2,0.0,693.0
2021-06-16,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-15,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-14,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-11,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-10,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-09,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-08,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-07,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-04,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-03,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-02,2.2,2.2,2.2,2.2,0.0,0.0
2021-06-01,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-31,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-28,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-27,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-26,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-25,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-24,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-21,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-20,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-19,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-18,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-17,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-14,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-13,2.2,2.2,2.2,2.2,0.0,0.0
2021-05-12,2.2,2.2,2.2,2.2,0.6,600.0
2021-05-11,1.6,1.6,1.6,1.6,0.0,0.0
2021-05-10,1.6,1.6,1.6,1.6,0.0,0.0
2021-05-07,1.6,1.6,1.6,1.6,0.0,0.0
2021-05-06,1.6,1.6,1.6,1.6,0.0,0.0
2021-05-05,1.6,1.6,1.6,1.6,0.0,0.0
2021-05-04,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-29,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-28,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-27,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-26,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-23,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-22,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-20,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-19,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-16,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-15,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-14,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-13,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-12,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-09,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-08,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-07,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-06,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-05,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-02,1.6,1.6,1.6,1.6,0.0,0.0
2021-04-01,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-31,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-30,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-29,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-26,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-25,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-24,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-23,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-22,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-19,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-18,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-17,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-16,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-15,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-12,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-11,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-10,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-09,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-08,1.6,1.6,1.6,1.6,0.0,0.0
2021-03-05,1.6,1.6,1.6,1.6,0.0,0.0
