Date,Close,Open,High,Low,Change,Volume
2021-03-05,9.9,9.9,9.9,9.9,0.2,200.0
2021-03-04,9.7,9.7,9.7,9.61,-0.25,4200.0
2021-03-03,9.95,9.76,9.95,9.76,0.19,300.0
2021-03-02,9.76,9.75,9.99,9.75,-0.23,2600.0
2021-03-01,9.99,10.05,10.05,9.7,0.19,3700.0
2021-02-26,9.8,10.1,10.1,9.8,-0.1,1600.0
2021-02-25,9.9,9.7,9.9,9.7,0.01,1300.0
2021-02-24,9.89,9.8,10.0,9.8,-0.11,8400.0
2021-02-23,10.0,9.6,10.15,9.6,-0.25,18200.0
2021-02-22,10.25,9.5,10.25,9.5,0.65,75400.0
2021-02-19,9.6,9.2,9.6,9.2,0.2,11100.0
2021-02-18,9.4,9.2,9.4,9.11,0.29,1600.0
2021-02-17,9.11,9.5,9.5,9.11,-0.19,2600.0
2021-02-09,9.3,9.55,9.55,9.1,0.0,5900.0
2021-02-08,9.3,9.75,9.75,9.3,-0.45,6100.0
2021-02-05,9.75,9.6,9.75,9.3,0.45,11800.0
2021-02-04,9.3,9.45,9.6,9.3,0.26,34000.0
2021-02-03,9.04,8.45,9.04,8.45,0.59,39000.0
2021-02-02,8.45,8.32,8.45,8.3,-0.05,5100.0
2021-02-01,8.5,8.28,8.5,8.28,0.22,15600.0
2021-01-29,8.28,8.1,8.28,8.1,0.08,800.0
2021-01-28,8.2,8.2,8.3,8.1,-0.2,17100.0
2021-01-27,8.4,8.4,8.4,8.4,0.0,0.0
2021-01-26,8.4,8.2,8.5,8.2,0.2,22500.0
2021-01-25,8.2,8.2,8.2,8.2,-0.3,3200.0
2021-01-22,8.5,8.21,8.5,8.21,0.0,6600.0
2021-01-21,8.5,8.5,8.5,8.5,0.1,9400.0
2021-01-20,8.4,8.0,8.4,8.0,-0.05,6400.0
2021-01-19,8.45,8.5,8.6,8.2,-0.05,26900.0
2021-01-18,8.5,8.35,8.5,8.35,0.15,15400.0
2021-01-15,8.35,8.2,8.35,8.2,0.0,400.0
2021-01-14,8.35,8.25,8.4,8.25,-0.05,5000.0
2021-01-13,8.4,8.4,8.4,8.4,0.0,100.0
2021-01-12,8.4,8.4,8.4,8.4,0.0,3000.0
2021-01-11,8.4,8.0,8.4,8.0,0.29,68300.0
2021-01-08,8.11,8.4,8.4,8.11,-0.09,300.0
2021-01-07,8.2,8.2,8.2,8.2,0.0,1000.0
2021-01-06,8.2,8.1,8.2,8.1,0.0,4000.0
2021-01-05,8.2,8.0,8.2,8.0,0.0,200.0
2021-01-04,8.2,8.2,8.2,8.2,0.1,100.0
2020-12-31,8.1,7.99,8.4,7.99,-0.3,3130.0
2020-12-30,8.4,8.55,8.7,7.86,-0.05,910.0
2020-12-29,8.45,8.4,8.45,7.82,0.05,40.0
2020-12-28,8.4,8.4,8.4,8.4,0.0,0.0
2020-12-25,8.4,8.5,8.5,8.2,-0.1,4040.0
2020-12-24,8.5,8.5,8.5,8.5,0.0,0.0
2020-12-23,8.5,8.5,8.5,8.5,0.0,0.0
2020-12-22,8.5,8.5,8.5,8.5,0.0,0.0
2020-12-21,8.5,8.5,8.5,8.5,0.0,2000.0
2020-12-18,8.5,8.5,8.5,8.5,0.0,0.0
2020-12-17,8.5,8.0,8.5,8.0,0.0,1030.0
2020-12-16,8.5,8.0,8.55,8.0,-0.05,2920.0
2020-12-15,8.55,8.2,8.55,8.2,0.05,200.0
2020-12-14,8.5,8.5,8.5,8.5,0.0,0.0
2020-12-11,8.5,8.45,8.5,8.45,0.0,2000.0
2020-12-10,8.5,8.0,8.5,8.0,0.0,550.0
2020-12-09,8.5,7.91,8.5,7.91,0.0,410.0
2020-12-08,8.5,7.91,8.5,7.91,0.0,2340.0
2020-12-07,8.5,8.5,8.5,8.5,0.3,50.0
2020-12-04,8.2,8.6,8.6,7.65,0.0,1270.0
2020-12-03,8.2,8.2,8.2,8.2,0.2,10.0
2020-12-02,8.0,8.0,8.0,8.0,0.2,20.0
2020-12-01,7.8,7.6,8.1,7.6,0.2,6520.0
2020-11-30,7.6,7.6,7.6,7.6,0.1,2050.0
2020-11-27,7.5,7.5,7.5,7.5,0.0,0.0
2020-11-26,7.5,7.2,7.5,7.2,0.0,4010.0
2020-11-25,7.5,7.5,7.5,7.5,0.2,2230.0
2020-11-24,7.3,7.3,7.3,7.3,0.0,0.0
2020-11-23,7.3,7.3,7.3,7.3,-0.2,2200.0
2020-11-20,7.5,7.5,7.5,7.5,0.1,200.0
2020-11-19,7.4,7.4,7.4,7.4,-0.1,5590.0
2020-11-18,7.5,7.2,7.5,7.2,0.3,720.0
2020-11-17,7.2,7.2,7.2,7.2,-0.4,580.0
2020-11-16,7.6,7.6,7.6,7.6,-0.05,10000.0
2020-11-13,7.65,7.3,7.65,7.3,-0.05,3380.0
2020-11-12,7.7,7.2,7.74,7.2,0.2,1010.0
2020-11-11,7.5,7.5,7.5,7.5,0.0,300.0
2020-11-10,7.5,7.5,7.5,7.5,-0.29,430.0
2020-11-09,7.79,7.79,7.79,7.79,0.44,10.0
2020-11-06,7.35,7.35,7.35,7.35,-0.1,1000.0
2020-11-05,7.45,7.45,7.45,7.45,0.0,0.0
2020-11-04,7.45,7.45,7.7,7.45,-0.21,3550.0
2020-11-03,7.66,7.5,7.75,7.5,-0.09,2130.0
2020-11-02,7.75,7.85,7.85,7.75,0.0,430.0
2020-10-30,7.75,7.75,7.75,7.75,0.0,0.0
2020-10-29,7.75,7.75,7.75,7.75,0.0,0.0
2020-10-28,7.75,7.5,7.75,7.5,0.07,450.0
2020-10-27,7.68,7.68,7.68,7.5,0.0,3080.0
