Date,Close,Open,High,Low,Change,Volume
2021-06-15,20.2,20.2,20.2,20.2,0.0,10.0
2021-06-14,20.2,20.5,20.5,20.2,0.4,500.0
2021-06-11,19.8,19.8,19.8,19.8,0.0,0.0
2021-06-10,19.8,20.0,20.0,19.7,-0.2,1200.0
2021-06-09,20.0,20.0,20.0,20.0,0.0,0.0
2021-06-08,20.0,20.0,20.0,20.0,0.0,0.0
2021-06-07,20.0,20.0,20.8,20.0,-0.8,600.0
2021-06-04,20.8,20.9,20.9,20.8,0.0,493.0
2021-06-03,20.0,20.1,20.1,20.0,0.2,300.0
2021-06-02,19.8,20.0,20.0,19.8,0.0,1200.0
2021-06-01,19.8,20.6,20.6,19.6,0.0,5200.0
2021-05-31,19.8,19.0,20.9,19.0,-1.2,600.0
2021-05-28,21.0,21.0,21.0,21.0,0.0,100.0
2021-05-27,21.0,21.0,21.0,21.0,0.0,14.0
2021-05-26,21.0,20.2,21.0,20.2,-0.2,2300.0
2021-05-25,21.2,21.2,21.2,21.2,0.0,115.0
2021-05-24,21.2,21.2,21.2,21.2,0.0,0.0
2021-05-21,21.2,20.6,21.3,19.0,0.6,2840.0
2021-05-20,20.6,20.0,20.6,20.0,0.5,3510.0
2021-05-19,20.1,20.1,20.1,20.1,0.0,0.0
2021-05-18,20.1,20.1,20.1,20.1,0.0,0.0
2021-05-17,20.1,21.1,21.1,20.1,0.0,300.0
2021-05-14,20.1,20.1,20.1,20.1,-0.4,200.0
2021-05-13,20.5,20.5,20.5,20.5,0.0,10.0
2021-05-12,20.5,20.5,20.5,20.5,0.0,0.0
2021-05-11,20.5,20.6,20.6,20.5,-0.8,500.0
2021-05-10,21.3,20.5,21.3,19.8,-0.2,1400.0
2021-05-07,21.5,21.5,21.5,21.5,-0.2,200.0
2021-05-06,21.7,21.7,21.7,21.7,0.0,0.0
2021-05-05,21.7,21.5,21.7,20.5,-0.1,400.0
2021-05-04,21.8,20.3,21.8,20.3,1.5,400.0
2021-04-29,20.3,20.3,20.3,20.3,0.0,300.0
2021-04-28,20.3,20.0,20.3,20.0,-1.2,500.0
2021-04-27,21.5,21.5,21.5,21.5,0.0,0.0
2021-04-26,21.5,21.5,21.5,21.5,0.0,0.0
2021-04-23,21.5,21.5,21.5,21.5,0.5,100.0
2021-04-22,21.0,21.0,21.0,21.0,0.0,300.0
2021-04-20,21.0,21.0,21.0,21.0,0.3,100.0
2021-04-19,20.7,20.6,20.7,20.5,-0.8,619.0
2021-04-16,21.5,21.5,21.5,21.5,0.0,0.0
2021-04-15,21.5,21.5,21.5,21.5,0.0,100.0
2021-04-14,21.5,21.5,21.5,21.5,0.0,50.0
2021-04-13,21.5,21.5,21.5,21.5,0.1,700.0
2021-04-12,21.4,22.1,22.5,21.2,-0.7,1300.0
2021-04-09,22.1,22.1,22.1,22.1,0.1,1400.0
2021-04-08,22.0,21.2,22.0,21.0,0.8,3610.0
2021-04-07,21.2,21.0,22.0,21.0,-1.2,4900.0
2021-04-06,22.4,22.5,22.5,22.4,0.4,200.0
2021-04-05,22.0,22.1,22.1,22.0,0.0,800.0
2021-04-02,22.0,22.0,22.0,21.6,0.0,900.0
2021-04-01,22.0,22.0,22.5,22.0,0.0,900.0
2021-03-31,22.0,21.5,22.0,21.2,0.4,3215.0
2021-03-30,21.6,21.5,21.6,21.5,-1.1,925.0
2021-03-29,22.7,21.6,22.7,21.6,1.2,2900.0
2021-03-26,21.5,20.8,21.5,20.5,0.5,8300.0
2021-03-25,21.0,20.5,21.0,20.5,0.5,2610.0
2021-03-24,20.5,22.2,22.2,20.5,-1.7,2665.0
2021-03-23,22.2,23.0,23.0,22.2,-1.0,5100.0
2021-03-22,23.2,23.5,23.6,23.2,-0.5,1900.0
2021-03-19,23.7,23.7,23.7,23.7,0.0,105.0
2021-03-18,23.7,24.0,24.1,23.7,-0.3,2210.0
2021-03-17,25.5,24.9,25.5,24.9,0.2,2287.0
2021-03-16,25.3,25.1,25.3,25.0,0.3,9183.0
2021-03-15,25.0,25.1,25.1,25.0,0.0,7410.0
2021-03-12,25.0,25.1,25.1,25.0,-0.1,5200.0
2021-03-11,25.1,25.2,25.2,25.1,-0.1,3240.0
2021-03-10,25.2,24.9,25.2,24.9,1.2,6400.0
2021-03-09,24.0,25.0,25.0,24.0,-0.3,2050.0
2021-03-08,24.3,25.3,25.3,24.0,-1.2,1400.0
2021-03-05,25.5,25.7,25.7,25.5,0.0,2926.0
2021-03-04,25.5,25.5,25.5,23.4,0.0,1600.0
2021-03-03,25.5,25.5,25.5,23.4,2.3,4681.0
2021-03-02,23.2,23.2,23.2,23.2,0.2,500.0
2021-03-01,23.0,23.2,23.2,23.0,-0.2,6600.0
2021-02-26,23.2,23.0,23.2,23.0,-0.1,4446.0
2021-02-25,23.3,23.3,23.3,23.3,0.0,0.0
2021-02-24,23.3,23.3,23.3,23.3,0.0,0.0
